Date, Crime, Crime Type, PD
2015-06-14,3,THEFT,1
2015-06-13,1,BURGLARY,16
2015-06-13,1,BATTERY,25
2015-06-14,1,BATTERY,2
2015-06-14,2,BATTERY,17
2015-06-13,1,BURGLARY,4
2015-06-14,5,BATTERY,4
2015-06-12,1,BURGLARY,4
2015-06-14,3,MOTOR VEHICLE THEFT,6
2015-06-14,1,WEAPONS VIOLATION,9
2015-06-14,2,MOTOR VEHICLE THEFT,9
2015-06-14,3,DECEPTIVE PRACTICE,18
2015-06-14,1,OFFENSE INVOLVING CHILDREN,11
2015-06-14,1,BURGLARY,11
2015-06-14,1,ASSAULT,24
2015-06-14,2,THEFT,18
2015-06-14,1,WEAPONS VIOLATION,25
2015-06-14,3,CRIMINAL DAMAGE,3
2015-06-14,1,INTERFERENCE WITH PUBLIC OFFICER,3
2015-06-14,1,MOTOR VEHICLE THEFT,20
2015-06-14,1,NARCOTICS,6
2015-06-14,3,CRIMINAL DAMAGE,6
2015-06-14,5,NARCOTICS,7
2015-06-14,1,CRIMINAL TRESPASS,1
2015-06-14,1,ASSAULT,4
2015-06-14,1,ROBBERY,4
2015-06-14,1,BATTERY,3
2015-06-14,1,NARCOTICS,12
2015-06-14,2,CRIMINAL DAMAGE,8
2015-06-14,2,THEFT,8
2015-06-14,1,ASSAULT,18
2015-06-14,1,CRIMINAL DAMAGE,5
2015-06-14,1,BATTERY,18
2015-06-14,1,NARCOTICS,5
2015-06-14,1,BATTERY,1
2015-06-14,1,BURGLARY,18
2015-06-14,1,CRIMINAL TRESPASS,4
2015-06-14,3,BURGLARY,9
2015-06-14,3,BATTERY,9
2015-06-13,1,OFFENSE INVOLVING CHILDREN,25
2015-06-14,2,BATTERY,10
2015-05-31,1,BATTERY,25
2015-06-14,1,CRIMINAL DAMAGE,25
2015-06-14,1,MOTOR VEHICLE THEFT,10
2015-06-14,1,ROBBERY,25
2015-06-10,1,DECEPTIVE PRACTICE,10
2015-06-14,1,NARCOTICS,4
2015-06-13,1,CRIMINAL DAMAGE,15
2015-06-14,1,CRIMINAL TRESPASS,11
2015-06-14,1,BURGLARY,3
2015-06-14,1,INTERFERENCE WITH PUBLIC OFFICER,25
2015-06-14,2,CRIMINAL DAMAGE,11
2015-06-11,1,MOTOR VEHICLE THEFT,18
2015-06-14,1,CRIMINAL TRESPASS,25
2015-06-12,1,MOTOR VEHICLE THEFT,18
2015-06-14,1,THEFT,6
2015-06-14,1,BATTERY,8
2015-06-13,1,MOTOR VEHICLE THEFT,25
2015-06-14,1,CRIMINAL TRESPASS,9
2015-06-14,2,BATTERY,14
2015-06-14,4,NARCOTICS,8
2015-06-14,1,NARCOTICS,17
2015-06-13,1,MOTOR VEHICLE THEFT,10
2015-06-14,2,BATTERY,5
2015-06-14,2,CRIMINAL DAMAGE,10
2015-06-14,2,BATTERY,24
2015-06-14,1,ASSAULT,25
2015-06-14,1,NARCOTICS,9
2015-06-14,3,BATTERY,11
2015-06-14,1,ASSAULT,15
2015-06-11,1,BURGLARY,18
2015-06-14,1,THEFT,5
2015-06-14,1,ROBBERY,11
2015-06-14,1,BURGLARY,12
2015-06-14,2,ASSAULT,7
2015-06-14,2,BATTERY,7
2015-05-28,1,OTHER OFFENSE,7
2015-06-14,1,ASSAULT,5
2015-06-14,1,OTHER OFFENSE,2
2015-06-14,1,MOTOR VEHICLE THEFT,4
2015-06-14,2,THEFT,12
2015-06-14,2,CRIMINAL DAMAGE,12
2015-06-12,1,BATTERY,4
2015-06-12,1,OFFENSE INVOLVING CHILDREN,4
2015-06-05,1,CRIMINAL TRESPASS,14
2015-06-13,1,THEFT,18
2015-04-14,1,OTHER OFFENSE,11
2015-06-13,1,CRIMINAL DAMAGE,14
2015-06-12,1,CRIMINAL DAMAGE,2
2015-06-13,1,ROBBERY,2
2015-06-15,1,OTHER OFFENSE,6
2015-06-14,1,ASSAULT,3
2015-06-14,1,PUBLIC PEACE VIOLATION,4
2015-06-15,2,THEFT,17
2015-06-12,1,ASSAULT,20
2015-06-14,1,DECEPTIVE PRACTICE,25
2015-06-13,1,ASSAULT,22
2015-06-13,1,THEFT,4
2015-06-13,1,BATTERY,24
2015-06-15,1,CRIMINAL TRESPASS,16
2015-06-14,2,THEFT,16
2015-06-15,1,THEFT,5
2015-06-11,1,THEFT,19
2015-06-14,1,THEFT,22
2015-06-15,1,BATTERY,9
2015-06-14,2,THEFT,2
2015-06-12,1,CRIMINAL DAMAGE,19
2015-06-14,1,MOTOR VEHICLE THEFT,5
2015-06-15,1,OTHER OFFENSE,12
2015-04-18,2,NARCOTICS,7
2015-04-18,1,NARCOTICS,11
2015-06-15,1,BATTERY,6
2015-06-13,2,CRIMINAL DAMAGE,2
2015-05-22,1,THEFT,19
2015-06-12,2,THEFT,14
2015-06-01,2,THEFT,19
2015-06-14,1,THEFT,14
2015-06-12,1,BATTERY,10
2015-06-15,2,THEFT,8
2015-06-13,1,THEFT,9
2015-06-12,1,THEFT,25
2015-06-14,1,CRIM SEXUAL ASSAULT,4
2015-06-15,1,ASSAULT,12
2015-04-16,1,NARCOTICS,15
2015-06-12,1,THEFT,5
2015-06-14,1,MOTOR VEHICLE THEFT,7
2015-06-15,1,CRIMINAL DAMAGE,11
2015-06-15,1,ASSAULT,20
2015-06-15,1,THEFT,20
2015-06-15,1,BATTERY,25
2015-06-11,1,OTHER OFFENSE,3
2015-06-12,1,CRIMINAL DAMAGE,1
2015-06-15,1,THEFT,1
2015-06-13,1,DECEPTIVE PRACTICE,12
2015-06-15,1,BATTERY,14
2015-05-19,1,NARCOTICS,7
2015-05-19,2,NARCOTICS,11
2015-02-20,2,NARCOTICS,15
2015-05-16,2,NARCOTICS,7
2015-05-20,2,NARCOTICS,7
2015-05-01,1,NARCOTICS,14
2015-06-13,1,THEFT,2
2015-06-12,1,ASSAULT,10
2015-06-14,1,OFFENSE INVOLVING CHILDREN,4
2015-06-13,1,THEFT,6
2015-06-15,1,CRIMINAL DAMAGE,9
2015-05-23,1,THEFT,5
2015-06-15,1,BURGLARY,15
2015-06-15,1,BATTERY,19
2015-06-14,1,ASSAULT,22
2015-06-15,1,BATTERY,2
2015-06-03,1,BATTERY,18
2015-06-14,1,THEFT,11
2015-06-15,1,OTHER OFFENSE,16
2015-06-15,1,CRIMINAL DAMAGE,2
2015-06-14,2,THEFT,4
2015-06-13,1,CRIMINAL DAMAGE,10
2015-02-21,4,NARCOTICS,11
2015-02-18,2,NARCOTICS,7
2015-06-12,1,OTHER OFFENSE,3
2015-02-20,1,NARCOTICS,6
2015-02-22,1,NARCOTICS,7
2015-06-10,1,BATTERY,15
2015-06-11,1,CRIMINAL DAMAGE,22
2015-06-13,1,ASSAULT,7
2015-06-16,1,NARCOTICS,4
2015-06-12,1,THEFT,1
2015-06-09,1,CRIMINAL DAMAGE,6
2015-06-13,1,ROBBERY,4
2015-05-29,1,DECEPTIVE PRACTICE,4
2015-04-02,1,NARCOTICS,15
2015-02-24,1,NARCOTICS,7
2015-02-23,1,NARCOTICS,11
2015-04-29,1,NARCOTICS,6
2015-04-29,1,NARCOTICS,7
2015-04-30,1,NARCOTICS,6
2015-02-19,1,NARCOTICS,20
2015-05-05,1,NARCOTICS,8
2015-02-13,1,NARCOTICS,15
2015-05-05,1,NARCOTICS,9
2015-02-05,1,NARCOTICS,4
2016-04-22,12,BATTERY,6
2015-06-02,1,THEFT,6
2015-06-14,1,ARSON,9
2015-06-10,1,BATTERY,4
2015-05-07,2,NARCOTICS,11
2015-05-07,1,NARCOTICS,7
2015-06-13,1,DECEPTIVE PRACTICE,6
2015-06-14,1,THEFT,7
2015-06-14,1,OTHER OFFENSE,7
2015-06-20,1,THEFT,25
2015-06-13,1,BATTERY,2
2015-06-20,1,BATTERY,19
2015-06-20,1,THEFT,19
2015-06-20,1,ROBBERY,6
2015-06-19,2,THEFT,9
2015-06-17,1,BATTERY,9
2015-06-07,1,OTHER OFFENSE,16
2015-06-21,1,BATTERY,4
2015-06-20,1,ASSAULT,1
2015-06-21,2,THEFT,3
2015-06-21,5,BATTERY,11
2015-06-20,1,BATTERY,4
2015-06-21,1,BATTERY,3
2015-06-19,1,ASSAULT,8
2015-06-21,1,BURGLARY,4
2015-06-20,1,BATTERY,20
2015-06-19,1,SEX OFFENSE,4
2015-06-18,1,CRIMINAL DAMAGE,8
2015-06-17,1,THEFT,18
2015-06-12,1,BATTERY,18
2015-06-21,1,ASSAULT,9
2015-06-21,1,BATTERY,12
2015-06-21,1,ASSAULT,6
2015-06-21,1,CRIMINAL DAMAGE,16
2015-06-20,1,CRIMINAL DAMAGE,22
2015-06-17,1,CRIMINAL DAMAGE,22
2015-06-14,1,DECEPTIVE PRACTICE,20
2015-06-21,2,BATTERY,9
2015-05-25,1,THEFT,7
2015-06-21,1,ROBBERY,5
2015-06-18,1,CRIMINAL DAMAGE,24
2015-06-20,1,CRIMINAL DAMAGE,15
2015-06-21,1,CRIMINAL DAMAGE,11
2015-06-18,1,THEFT,9
2015-06-20,1,DECEPTIVE PRACTICE,1
2015-06-21,1,NARCOTICS,11
2015-06-19,1,BATTERY,16
2015-06-21,1,BATTERY,19
2015-06-21,1,BATTERY,5
2015-06-17,1,ROBBERY,1
2015-06-21,2,CRIMINAL DAMAGE,7
2015-06-18,1,BURGLARY,1
2015-06-21,2,ASSAULT,15
2015-06-21,1,BATTERY,1
2015-06-19,1,BATTERY,22
2015-06-22,1,ASSAULT,4
2015-06-21,1,THEFT,14
2015-06-13,2,DECEPTIVE PRACTICE,2
2015-06-08,1,OTHER OFFENSE,10
2015-06-16,1,ASSAULT,14
2015-06-21,2,THEFT,1
2015-06-19,1,BATTERY,8
2015-06-22,1,THEFT,6
2015-06-18,1,DECEPTIVE PRACTICE,1
2015-06-19,1,BURGLARY,2
2015-06-20,1,CRIMINAL DAMAGE,24
2015-06-18,1,THEFT,6
2015-06-21,1,CRIMINAL DAMAGE,3
2015-06-21,2,BATTERY,7
2015-06-12,1,BATTERY,6
2015-05-09,1,NARCOTICS,25
2015-06-22,1,THEFT,8
2015-05-07,1,NARCOTICS,25
2015-06-20,1,BATTERY,24
2015-05-22,1,NARCOTICS,6
2015-05-11,1,NARCOTICS,6
2015-04-29,1,NARCOTICS,3
2015-06-19,1,BATTERY,24
2015-06-19,1,BATTERY,1
2015-06-16,1,BATTERY,6
2015-06-24,1,CRIM SEXUAL ASSAULT,19
2015-03-04,1,NARCOTICS,4
2015-03-19,1,NARCOTICS,3
2015-05-20,1,NARCOTICS,3
2015-05-20,1,NARCOTICS,6
2015-05-20,2,NARCOTICS,11
2015-05-21,1,NARCOTICS,8
2015-06-21,1,BATTERY,22
2015-05-21,2,NARCOTICS,9
2015-05-21,1,NARCOTICS,3
2015-05-21,1,NARCOTICS,10
2015-02-22,1,NARCOTICS,11
2015-05-18,1,NARCOTICS,7
2015-05-24,3,NARCOTICS,7
2015-05-26,3,NARCOTICS,11
2015-06-20,1,CRIMINAL DAMAGE,7
2015-03-17,1,NARCOTICS,8
2015-04-30,1,NARCOTICS,15
2015-04-21,1,NARCOTICS,3
2015-03-19,1,NARCOTICS,10
2015-03-06,1,NARCOTICS,25
2015-02-26,1,NARCOTICS,16
2015-03-04,1,NARCOTICS,9
2015-05-25,1,NARCOTICS,11
2015-06-20,1,BATTERY,7
2015-06-25,1,SEX OFFENSE,12
2015-01-27,1,NARCOTICS,8
2015-05-23,1,NARCOTICS,11
2015-05-23,1,NARCOTICS,6
2015-05-29,2,NARCOTICS,11
2015-04-28,1,NARCOTICS,7
2015-06-25,1,CRIM SEXUAL ASSAULT,8
2015-06-23,1,BATTERY,9
2015-06-26,1,ASSAULT,18
2015-06-18,1,THEFT,1
2015-06-27,1,BATTERY,19
2015-06-26,1,ROBBERY,7
2015-06-27,1,THEFT,9
2015-06-28,1,ASSAULT,25
2015-06-28,1,CRIM SEXUAL ASSAULT,19
2015-06-28,1,BATTERY,22
2015-06-26,1,BURGLARY,16
2015-06-27,1,BURGLARY,24
2015-06-28,1,BATTERY,24
2015-06-28,1,CRIMINAL DAMAGE,8
2015-06-28,1,BATTERY,5
2015-06-28,3,BATTERY,19
2015-06-27,1,BATTERY,3
2015-06-27,1,BATTERY,7
2015-06-28,2,THEFT,18
2015-06-28,2,BATTERY,14
2015-06-27,1,CRIMINAL DAMAGE,6
2015-06-26,2,ASSAULT,6
2015-06-28,1,THEFT,19
2015-05-23,1,NARCOTICS,2
2015-05-23,2,NARCOTICS,7
2015-05-25,1,NARCOTICS,2
2015-06-27,1,THEFT,18
2015-06-27,1,DECEPTIVE PRACTICE,18
2015-06-28,1,MOTOR VEHICLE THEFT,16
2015-06-27,1,OFFENSE INVOLVING CHILDREN,2
2015-06-28,1,ROBBERY,8
2015-06-28,1,OFFENSE INVOLVING CHILDREN,17
2015-06-27,1,THEFT,5
2015-06-23,1,BATTERY,11
2015-06-28,1,BATTERY,20
2015-06-27,1,BATTERY,25
2015-06-28,1,BATTERY,25
2015-05-27,1,NARCOTICS,7
2015-05-29,6,NARCOTICS,7
2015-05-28,1,NARCOTICS,15
2015-05-29,1,NARCOTICS,4
2015-05-27,1,NARCOTICS,11
2015-07-03,1,BATTERY,7
2015-05-30,1,NARCOTICS,9
2015-05-31,4,NARCOTICS,7
2015-06-28,1,DECEPTIVE PRACTICE,19
2015-06-22,1,BATTERY,1
2015-06-25,1,THEFT,1
2015-06-25,1,BURGLARY,6
2015-06-29,1,CRIMINAL DAMAGE,11
2015-06-28,2,BATTERY,4
2016-04-21,2,CRIMINAL TRESPASS,19
2015-06-25,1,CRIMINAL DAMAGE,6
2015-06-29,1,BATTERY,14
2015-06-29,1,BATTERY,22
2015-06-26,1,BURGLARY,6
2015-06-29,1,ASSAULT,14
2015-06-28,1,CRIMINAL DAMAGE,14
2015-06-25,1,BATTERY,14
2015-06-26,1,BATTERY,6
2015-04-16,1,BURGLARY,18
2015-06-23,1,NARCOTICS,14
2015-06-24,1,NARCOTICS,7
2015-06-24,1,THEFT,19
2015-04-23,1,NARCOTICS,17
2015-06-28,1,OTHER OFFENSE,4
2015-01-20,1,NARCOTICS,15
2015-05-28,1,NARCOTICS,7
2015-05-30,1,NARCOTICS,7
2015-06-04,1,NARCOTICS,7
2015-06-26,1,BURGLARY,22
2015-06-27,1,THEFT,12
2015-02-05,1,MOTOR VEHICLE THEFT,17
2015-06-26,1,CRIMINAL TRESPASS,19
2015-06-27,1,ASSAULT,6
2015-06-24,1,BATTERY,1
2015-01-15,1,NARCOTICS,3
2015-03-05,1,NARCOTICS,6
2015-06-27,2,THEFT,24
2015-06-11,2,NARCOTICS,16
2015-06-07,1,NARCOTICS,7
2015-06-30,2,CRIM SEXUAL ASSAULT,6
2015-06-09,1,NARCOTICS,9
2015-06-11,4,NARCOTICS,8
2015-03-04,1,NARCOTICS,15
2015-06-25,1,BATTERY,18
2015-06-28,1,THEFT,24
2015-06-27,1,BATTERY,22
2015-06-09,1,NARCOTICS,24
2015-06-18,1,OFFENSE INVOLVING CHILDREN,19
2015-06-26,1,THEFT,6
2015-06-26,1,BURGLARY,19
2015-06-19,1,OFFENSE INVOLVING CHILDREN,16
2015-06-29,1,BATTERY,17
2015-06-20,1,BATTERY,11
2015-06-30,2,CRIMINAL DAMAGE,7
2015-07-04,1,ARSON,17
2015-07-05,1,THEFT,8
2015-07-04,1,BURGLARY,20
2015-07-05,1,DECEPTIVE PRACTICE,20
2015-07-03,1,BATTERY,10
2015-07-04,1,OFFENSE INVOLVING CHILDREN,16
2015-07-04,1,THEFT,12
2015-07-04,1,OTHER OFFENSE,19
2015-06-23,1,OTHER OFFENSE,18
2015-07-04,1,BURGLARY,11
2015-07-05,2,BATTERY,11
2015-07-05,2,THEFT,12
2015-07-02,1,BATTERY,7
2015-06-18,1,THEFT,5
2015-06-22,1,THEFT,4
2015-07-05,1,BATTERY,4
2015-07-05,1,BATTERY,5
2015-07-05,2,BATTERY,14
2015-07-04,1,CRIMINAL DAMAGE,4
2015-07-05,2,BATTERY,19
2016-04-21,1,MOTOR VEHICLE THEFT,14
2015-07-05,1,BURGLARY,19
2015-07-05,1,ASSAULT,6
2015-07-03,1,CRIMINAL DAMAGE,6
2015-07-05,2,THEFT,7
2015-07-05,1,ARSON,7
2015-07-05,1,BATTERY,1
2015-07-05,1,ASSAULT,9
2015-07-03,2,BATTERY,11
2015-07-03,1,THEFT,25
2015-07-04,1,NARCOTICS,5
2015-02-16,2,NARCOTICS,24
2015-07-04,1,CRIMINAL DAMAGE,9
2015-07-05,1,THEFT,16
2015-07-04,1,CRIMINAL DAMAGE,16
2015-07-02,1,OTHER OFFENSE,7
2015-06-26,1,OTHER OFFENSE,18
2015-02-13,1,NARCOTICS,7
2015-02-19,1,NARCOTICS,11
2015-05-26,1,NARCOTICS,7
2015-05-26,1,NARCOTICS,10
2015-07-04,2,BATTERY,5
2015-05-27,1,NARCOTICS,9
2015-07-06,1,MOTOR VEHICLE THEFT,22
2015-07-05,1,THEFT,6
2015-07-06,1,ASSAULT,11
2015-07-05,1,THEFT,15
2015-06-25,1,MOTOR VEHICLE THEFT,24
2015-07-06,1,BATTERY,1
2015-07-05,2,THEFT,4
2015-07-04,1,ROBBERY,7
2015-07-03,1,PROSTITUTION,7
2015-07-06,1,THEFT,2
2015-06-13,1,THEFT,19
2015-07-06,2,THEFT,18
2015-06-25,1,CRIMINAL DAMAGE,14
2015-07-06,1,THEFT,11
2015-07-05,1,MOTOR VEHICLE THEFT,2
2015-07-04,1,ASSAULT,20
2015-02-24,1,NARCOTICS,16
2015-07-05,1,MOTOR VEHICLE THEFT,25
2015-06-27,1,BATTERY,14
2015-07-03,1,BURGLARY,19
2015-07-02,1,ROBBERY,2
2015-05-21,1,NARCOTICS,25
2015-07-06,1,CRIMINAL DAMAGE,12
2015-06-03,1,NARCOTICS,11
2015-07-06,1,CRIMINAL TRESPASS,1
2015-06-04,1,NARCOTICS,3
2015-07-05,1,BATTERY,10
2015-07-02,1,THEFT,25
2015-07-01,2,BATTERY,12
2015-03-23,1,NARCOTICS,11
2015-01-15,7,NARCOTICS,11
2015-03-11,2,NARCOTICS,16
2015-01-01,2,NARCOTICS,11
2015-06-30,1,SEX OFFENSE,18
2015-07-01,1,BURGLARY,7
2015-01-15,1,NARCOTICS,2
2015-01-15,1,NARCOTICS,6
2015-01-14,1,NARCOTICS,17
2015-01-06,1,NARCOTICS,8
2015-01-15,1,NARCOTICS,7
2015-01-14,1,NARCOTICS,12
2015-01-07,1,NARCOTICS,8
2015-01-08,1,NARCOTICS,1
2015-01-14,2,NARCOTICS,11
2015-06-16,1,THEFT,25
2015-07-08,1,THEFT,3
2015-07-10,1,OTHER OFFENSE,18
2015-02-13,1,NARCOTICS,25
2015-07-07,1,CRIMINAL DAMAGE,7
2015-07-11,2,BATTERY,11
2015-07-12,1,CRIMINAL DAMAGE,16
2015-07-12,1,THEFT,7
2015-07-11,1,CRIMINAL DAMAGE,14
2015-07-11,2,BATTERY,15
2015-07-12,1,CRIMINAL DAMAGE,11
2015-07-12,1,BATTERY,20
2015-07-06,1,BATTERY,7
2015-07-11,1,THEFT,2
2015-07-09,1,THEFT,19
2015-07-12,1,CRIMINAL DAMAGE,4
2015-07-12,2,THEFT,4
2015-07-10,1,THEFT,4
2015-07-09,1,BATTERY,11
2015-07-12,1,BATTERY,4
2015-06-06,1,THEFT,5
2015-07-12,1,CRIMINAL DAMAGE,14
2015-07-12,2,BATTERY,6
2015-07-11,1,BATTERY,19
2015-07-09,1,BATTERY,6
2015-07-12,2,BATTERY,3
2015-07-10,1,OFFENSE INVOLVING CHILDREN,3
2015-07-12,1,THEFT,8
2015-07-11,1,ROBBERY,18
2015-07-11,1,BATTERY,2
2015-07-11,2,THEFT,19
2015-07-12,1,BATTERY,8
2015-07-03,1,BATTERY,1
2015-03-27,1,NARCOTICS,14
2015-07-12,1,ASSAULT,17
2015-07-10,1,OFFENSE INVOLVING CHILDREN,25
2015-07-13,1,BATTERY,25
2015-07-11,1,BATTERY,14
2015-07-12,2,BATTERY,7
2015-07-02,1,DECEPTIVE PRACTICE,22
2015-07-12,1,THEFT,24
2015-07-13,1,CRIMINAL DAMAGE,10
2015-07-12,1,MOTOR VEHICLE THEFT,5
2015-07-12,1,ASSAULT,16
2015-07-12,2,BATTERY,16
2015-06-02,1,NARCOTICS,9
2015-07-11,1,BATTERY,9
2015-07-09,1,BATTERY,24
2015-07-12,1,ASSAULT,6
2015-07-10,1,THEFT,22
2015-07-12,1,BATTERY,12
2015-07-13,1,BATTERY,9
2015-07-13,1,CRIMINAL DAMAGE,18
2015-07-12,1,BATTERY,25
2015-07-13,1,CRIMINAL DAMAGE,3
2015-07-13,1,THEFT,1
2015-07-13,1,BATTERY,4
2015-07-12,1,BATTERY,22
2015-07-13,1,BATTERY,1
2015-07-11,1,BATTERY,10
2015-07-09,1,ASSAULT,14
2015-07-13,1,CRIMINAL DAMAGE,5
2015-05-29,1,THEFT,5
2015-06-11,2,NARCOTICS,9
2015-06-18,1,NARCOTICS,16
2015-06-17,1,NARCOTICS,3
2015-03-13,1,NARCOTICS,16
2015-06-03,2,NARCOTICS,16
2015-06-04,1,NARCOTICS,1
2015-07-07,1,NARCOTICS,7
2015-07-12,1,CRIMINAL DAMAGE,5
2015-07-11,1,OTHER OFFENSE,22
2015-07-12,1,THEFT,18
2015-07-11,1,BURGLARY,6
2015-07-14,1,BATTERY,9
2015-07-05,1,ROBBERY,18
2015-06-04,1,NARCOTICS,24
2015-06-18,1,NARCOTICS,3
2015-06-10,1,NARCOTICS,7
2015-06-05,2,NARCOTICS,7
2015-07-10,1,THEFT,25
2015-06-18,1,NARCOTICS,7
2015-06-19,3,NARCOTICS,2
2015-06-07,1,MOTOR VEHICLE THEFT,16
2015-06-19,1,NARCOTICS,25
2015-07-11,1,CRIMINAL DAMAGE,19
2015-06-16,1,NARCOTICS,11
2015-06-17,1,NARCOTICS,1
2015-06-23,3,NARCOTICS,7
2015-06-06,1,NARCOTICS,11
2015-06-06,1,NARCOTICS,7
2015-06-20,1,NARCOTICS,7
2015-06-27,2,NARCOTICS,7
2015-06-26,1,NARCOTICS,15
2015-07-10,1,OTHER OFFENSE,7
2015-06-26,2,NARCOTICS,25
2015-06-28,1,NARCOTICS,7
2015-06-24,1,NARCOTICS,10
2015-06-02,1,NARCOTICS,3
2015-06-30,1,NARCOTICS,15
2015-03-21,1,NARCOTICS,15
2015-07-10,1,BATTERY,2
2015-07-13,2,BATTERY,19
2015-07-18,1,OFFENSE INVOLVING CHILDREN,6
2015-07-18,1,ARSON,2
2015-07-18,1,CRIMINAL DAMAGE,9
2015-07-19,1,BATTERY,3
2015-07-18,1,MOTOR VEHICLE THEFT,4
2015-07-19,1,ROBBERY,4
2015-07-19,1,BATTERY,11
2015-07-19,2,BATTERY,25
2015-07-15,1,THEFT,7
2015-07-19,2,BATTERY,4
2015-07-19,1,THEFT,25
2015-07-18,1,CRIMINAL DAMAGE,19
2015-07-17,1,BATTERY,10
2015-07-20,1,CRIMINAL TRESPASS,10
2015-07-19,1,BATTERY,14
2015-07-19,1,CRIMINAL DAMAGE,6
2015-07-18,1,DECEPTIVE PRACTICE,19
2015-07-17,1,CRIMINAL DAMAGE,14
2015-07-17,1,BATTERY,9
2015-07-18,1,OTHER OFFENSE,14
2015-07-19,1,THEFT,14
2015-07-18,1,CRIM SEXUAL ASSAULT,12
2015-07-18,1,CRIMINAL DAMAGE,10
2015-07-19,1,BATTERY,10
2015-07-17,1,ASSAULT,25
2015-07-18,1,BATTERY,22
2015-07-19,1,THEFT,10
2015-07-19,1,ASSAULT,3
2015-06-18,1,BATTERY,4
2015-07-18,1,THEFT,22
2015-06-25,1,NARCOTICS,4
2015-07-02,1,NARCOTICS,15
2015-07-19,1,BURGLARY,18
2015-07-17,1,CRIMINAL DAMAGE,25
2015-07-15,1,BATTERY,10
2015-07-02,2,DECEPTIVE PRACTICE,18
2015-07-18,1,OTHER OFFENSE,4
2015-07-20,1,ASSAULT,4
2015-07-17,1,ASSAULT,11
2015-07-20,1,CRIMINAL DAMAGE,20
2015-07-19,1,BATTERY,16
2015-07-18,1,THEFT,19
2015-07-19,1,THEFT,19
2015-07-18,1,MOTOR VEHICLE THEFT,3
2015-07-19,1,THEFT,6
2015-07-20,1,OTHER OFFENSE,11
2015-07-20,1,OFFENSE INVOLVING CHILDREN,11
2015-02-03,1,BATTERY,1
2015-07-18,1,OTHER OFFENSE,7
2015-06-13,1,NARCOTICS,8
2015-07-20,1,BATTERY,24
2015-06-26,2,NARCOTICS,16
2015-06-12,2,NARCOTICS,8
2015-05-15,1,NARCOTICS,11
2015-05-15,1,NARCOTICS,3
2015-06-13,1,NARCOTICS,7
2015-06-16,1,NARCOTICS,6
2015-07-01,3,NARCOTICS,11
2015-03-18,1,NARCOTICS,7
2015-06-17,2,NARCOTICS,11
2015-06-18,1,NARCOTICS,11
2015-07-16,1,BURGLARY,24
2015-07-17,1,BATTERY,25
2015-06-25,1,NARCOTICS,9
2015-07-01,1,NARCOTICS,12
2015-07-06,1,NARCOTICS,7
2015-07-07,1,NARCOTICS,25
2015-01-04,2,NARCOTICS,11
2015-07-08,1,NARCOTICS,11
2015-07-02,1,NARCOTICS,12
2015-07-16,1,ASSAULT,2
2015-07-17,3,THEFT,7
2015-07-18,1,CRIMINAL DAMAGE,4
2015-07-21,1,CRIMINAL TRESPASS,25
2015-07-17,1,ASSAULT,4
2015-07-18,1,BATTERY,19
2015-06-25,1,NARCOTICS,15
2015-06-25,1,NARCOTICS,18
2015-07-16,1,CRIMINAL DAMAGE,11
2016-04-21,1,MOTOR VEHICLE THEFT,25
2015-07-18,1,ASSAULT,14
2015-07-14,1,ROBBERY,4
2015-06-26,1,NARCOTICS,18
2015-06-26,1,NARCOTICS,24
2015-07-18,1,THEFT,6
2015-07-19,1,BATTERY,7
2015-07-18,1,BATTERY,4
2015-06-25,1,BATTERY,7
2015-07-19,1,ASSAULT,14
2015-06-29,2,CRIMINAL DAMAGE,14
2015-07-09,2,NARCOTICS,11
2015-07-08,1,NARCOTICS,3
2015-07-09,1,NARCOTICS,14
2015-07-11,1,NARCOTICS,7
2015-07-11,1,NARCOTICS,11
2015-07-10,4,NARCOTICS,7
2015-07-13,1,NARCOTICS,7
2015-07-24,1,ASSAULT,9
2015-07-18,1,MOTOR VEHICLE THEFT,9
2015-07-18,1,THEFT,14
2015-07-19,1,ASSAULT,7
2015-07-20,1,BATTERY,1
2015-07-26,1,THEFT,15
2015-07-20,1,CRIMINAL DAMAGE,7
2015-07-21,1,ROBBERY,6
2015-07-26,1,THEFT,16
2015-07-24,1,ASSAULT,4
2015-07-22,1,ASSAULT,2
2015-07-25,1,BATTERY,4
2015-07-26,2,OTHER OFFENSE,16
2015-07-24,1,BURGLARY,17
2015-07-22,2,CRIMINAL DAMAGE,4
2015-07-26,2,BATTERY,4
2015-07-26,1,CRIMINAL DAMAGE,4
2015-07-26,1,CRIMINAL TRESPASS,4
2015-07-25,1,SEX OFFENSE,4
2015-07-26,1,OTHER OFFENSE,5
2015-07-26,1,BATTERY,5
2015-07-26,2,THEFT,9
2015-07-25,1,BATTERY,14
2015-07-25,2,THEFT,14
2015-07-26,1,ROBBERY,14
2015-07-23,1,DECEPTIVE PRACTICE,14
2015-07-22,1,BURGLARY,7
2015-07-26,1,BURGLARY,22
2015-07-26,1,BATTERY,9
2015-07-26,1,THEFT,2
2015-07-25,1,ASSAULT,9
2015-07-26,1,BATTERY,6
2015-07-26,1,ASSAULT,24
2015-07-22,1,BATTERY,8
2015-07-22,1,CRIMINAL DAMAGE,8
2015-07-24,1,BATTERY,16
2015-07-25,1,OTHER OFFENSE,25
2015-07-24,1,BATTERY,20
2015-07-22,1,CRIMINAL DAMAGE,22
